,model_2008,displ_2008,cyl_2008,trans_2008,drive_2008,fuel_2008,veh_class_2008,air_pollution_score_2008,city_mpg_2008,hwy_mpg_2008,cmb_mpg_2008,greenhouse_gas_score_2008,smartway_2008,model_2018,displ_2018,cyl_2018,trans_2018,drive_2018,fuel_2018,veh_class_2018,air_pollution_score_2018,city_mpg_2018,hwy_mpg_2018,cmb_mpg_2018,greenhouse_gas_score_2018,smartway_2018
1265,SUBARU Legacy,2.5,4,Auto-S5,4WD,Gasoline,small car,6.0,18.0,24.0,20.0,6,no,SUBARU Legacy,3.6,6,SCV-6,4WD,Gasoline,midsize car,3.0,20.0,28.0,23.0,5,No
1266,SUBARU Legacy,2.5,4,Man-5,4WD,Gasoline,small car,6.0,19.0,25.0,21.0,6,no,SUBARU Legacy,2.5,4,SCV-7,4WD,Gasoline,midsize car,7.0,25.0,34.0,29.0,6,No
1267,SUBARU Legacy,2.5,4,Man-5,4WD,Gasoline,small car,6.0,19.0,25.0,21.0,6,no,SUBARU Legacy,3.6,6,SCV-6,4WD,Gasoline,midsize car,3.0,20.0,28.0,23.0,5,No
1268,SUBARU Legacy,2.5,4,Man-5,4WD,Gasoline,small car,6.0,20.0,27.0,22.0,6,no,SUBARU Legacy,2.5,4,SCV-7,4WD,Gasoline,midsize car,7.0,25.0,34.0,29.0,6,No
1269,SUBARU Legacy,2.5,4,Man-5,4WD,Gasoline,small car,6.0,20.0,27.0,22.0,6,no,SUBARU Legacy,3.6,6,SCV-6,4WD,Gasoline,midsize car,3.0,20.0,28.0,23.0,5,No
1270,SUBARU Legacy,2.5,4,Auto-S4,4WD,Gasoline,small car,6.0,20.0,27.0,22.0,6,no,SUBARU Legacy,2.5,4,SCV-7,4WD,Gasoline,midsize car,7.0,25.0,34.0,29.0,6,No
1271,SUBARU Legacy,2.5,4,Auto-S4,4WD,Gasoline,small car,6.0,20.0,27.0,22.0,6,no,SUBARU Legacy,3.6,6,SCV-6,4WD,Gasoline,midsize car,3.0,20.0,28.0,23.0,5,No
1272,SUBARU Legacy,3.0,6,Auto-S5,4WD,Gasoline,small car,6.0,17.0,24.0,20.0,6,no,SUBARU Legacy,2.5,4,SCV-7,4WD,Gasoline,midsize car,7.0,25.0,34.0,29.0,6,No
1273,SUBARU Legacy,3.0,6,Auto-S5,4WD,Gasoline,small car,6.0,17.0,24.0,20.0,6,no,SUBARU Legacy,3.6,6,SCV-6,4WD,Gasoline,midsize car,3.0,20.0,28.0,23.0,5,No
1274,TOYOTA 4Runner,4.7,8,Auto-L5,2WD,Gasoline,SUV,7.0,15.0,19.0,17.0,4,no,TOYOTA 4Runner,4.0,6,SemiAuto-5,2WD,Gasoline,standard SUV,3.0,17.0,21.0,18.0,3,No
1275,TOYOTA 4Runner,4.7,8,Auto-L5,2WD,Gasoline,SUV,7.0,15.0,19.0,17.0,4,no,TOYOTA 4Runner,4.0,6,SemiAuto-5,4WD,Gasoline,standard SUV,3.0,17.0,20.0,18.0,3,No
1276,TOYOTA 4Runner,4.7,8,Auto-L5,4WD,Gasoline,SUV,7.0,14.0,17.0,15.0,3,no,TOYOTA 4Runner,4.0,6,SemiAuto-5,2WD,Gasoline,standard SUV,3.0,17.0,21.0,18.0,3,No
1277,TOYOTA 4Runner,4.7,8,Auto-L5,4WD,Gasoline,SUV,7.0,14.0,17.0,15.0,3,no,TOYOTA 4Runner,4.0,6,SemiAuto-5,4WD,Gasoline,standard SUV,3.0,17.0,20.0,18.0,3,No
1278,TOYOTA 4Runner,4.0,6,Auto-L5,2WD,Gasoline,SUV,6.0,16.0,21.0,18.0,5,no,TOYOTA 4Runner,4.0,6,SemiAuto-5,2WD,Gasoline,standard SUV,3.0,17.0,21.0,18.0,3,No
1279,TOYOTA 4Runner,4.0,6,Auto-L5,2WD,Gasoline,SUV,6.0,16.0,21.0,18.0,5,no,TOYOTA 4Runner,4.0,6,SemiAuto-5,4WD,Gasoline,standard SUV,3.0,17.0,20.0,18.0,3,No
1280,TOYOTA 4Runner,4.0,6,Auto-L5,4WD,Gasoline,SUV,6.0,16.0,20.0,17.0,4,no,TOYOTA 4Runner,4.0,6,SemiAuto-5,2WD,Gasoline,standard SUV,3.0,17.0,21.0,18.0,3,No
1281,TOYOTA 4Runner,4.0,6,Auto-L5,4WD,Gasoline,SUV,6.0,16.0,20.0,17.0,4,no,TOYOTA 4Runner,4.0,6,SemiAuto-5,4WD,Gasoline,standard SUV,3.0,17.0,20.0,18.0,3,No
1282,TOYOTA Avalon,3.5,6,Auto-S6,2WD,Gasoline,large car,7.0,19.0,28.0,22.0,6,yes,TOYOTA Avalon,3.5,6,SemiAuto-6,2WD,Gasoline,midsize car,3.0,21.0,30.0,24.0,5,No
1283,TOYOTA Camry,2.4,4,Auto-L5,2WD,Gasoline,midsize car,9.5,21.0,31.0,25.0,7,yes,TOYOTA Camry,2.5,4,SemiAuto-8,2WD,Gasoline,midsize car,7.0,29.0,41.0,34.0,8,Yes
1284,TOYOTA Camry,2.4,4,Auto-L5,2WD,Gasoline,midsize car,9.5,21.0,31.0,25.0,7,yes,TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,midsize car,5.0,22.0,33.0,26.0,5,No
1285,TOYOTA Camry,2.4,4,Man-5,2WD,Gasoline,midsize car,7.0,21.0,31.0,25.0,7,yes,TOYOTA Camry,2.5,4,SemiAuto-8,2WD,Gasoline,midsize car,7.0,29.0,41.0,34.0,8,Yes
1286,TOYOTA Camry,2.4,4,Man-5,2WD,Gasoline,midsize car,7.0,21.0,31.0,25.0,7,yes,TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,midsize car,5.0,22.0,33.0,26.0,5,No
1287,TOYOTA Camry,2.4,4,Auto-L5,2WD,Gasoline,midsize car,7.0,21.0,31.0,25.0,7,yes,TOYOTA Camry,2.5,4,SemiAuto-8,2WD,Gasoline,midsize car,7.0,29.0,41.0,34.0,8,Yes
1288,TOYOTA Camry,2.4,4,Auto-L5,2WD,Gasoline,midsize car,7.0,21.0,31.0,25.0,7,yes,TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,midsize car,5.0,22.0,33.0,26.0,5,No
1289,TOYOTA Camry,3.5,6,Auto-S6,2WD,Gasoline,midsize car,7.0,19.0,28.0,22.0,6,yes,TOYOTA Camry,2.5,4,SemiAuto-8,2WD,Gasoline,midsize car,7.0,29.0,41.0,34.0,8,Yes
1290,TOYOTA Camry,3.5,6,Auto-S6,2WD,Gasoline,midsize car,7.0,19.0,28.0,22.0,6,yes,TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,midsize car,5.0,22.0,33.0,26.0,5,No
1291,TOYOTA Corolla,1.8,4,Auto-L4,2WD,Gasoline,small car,7.0,26.0,35.0,29.0,8,yes,TOYOTA Corolla,1.8,4,CVT,2WD,Gasoline,midsize car,3.0,28.0,36.0,32.0,7,Yes
1292,TOYOTA Corolla,1.8,4,Auto-L4,2WD,Gasoline,small car,7.0,26.0,35.0,29.0,8,yes,TOYOTA Corolla,1.8,4,Man-6,2WD,Gasoline,midsize car,3.0,27.0,35.0,30.0,7,Yes
1293,TOYOTA Corolla,1.8,4,Auto-L4,2WD,Gasoline,small car,7.0,26.0,35.0,29.0,8,yes,TOYOTA Corolla,1.8,4,SCV-7,2WD,Gasoline,midsize car,3.0,28.0,35.0,31.0,7,Yes
1294,TOYOTA Corolla,1.8,4,Man-5,2WD,Gasoline,small car,7.0,28.0,37.0,31.0,9,yes,TOYOTA Corolla,1.8,4,CVT,2WD,Gasoline,midsize car,3.0,28.0,36.0,32.0,7,Yes
1295,TOYOTA Corolla,1.8,4,Man-5,2WD,Gasoline,small car,7.0,28.0,37.0,31.0,9,yes,TOYOTA Corolla,1.8,4,Man-6,2WD,Gasoline,midsize car,3.0,27.0,35.0,30.0,7,Yes
1296,TOYOTA Corolla,1.8,4,Man-5,2WD,Gasoline,small car,7.0,28.0,37.0,31.0,9,yes,TOYOTA Corolla,1.8,4,SCV-7,2WD,Gasoline,midsize car,3.0,28.0,35.0,31.0,7,Yes
1297,TOYOTA Highlander,3.5,6,Auto-S5,2WD,Gasoline,SUV,7.0,18.0,24.0,20.0,6,yes,TOYOTA Highlander,2.7,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,20.0,24.0,22.0,4,No
1298,TOYOTA Highlander,3.5,6,Auto-S5,2WD,Gasoline,SUV,7.0,18.0,24.0,20.0,6,yes,TOYOTA Highlander,3.5,6,SemiAuto-8,2WD,Gasoline,small SUV,5.0,20.0,27.0,23.0,5,No
1299,TOYOTA Highlander,3.5,6,Auto-S5,2WD,Gasoline,SUV,7.0,18.0,24.0,20.0,6,yes,TOYOTA Highlander,3.5,6,SemiAuto-8,4WD,Gasoline,standard SUV,5.0,19.0,26.0,22.0,4,No
1300,TOYOTA Highlander,3.5,6,Auto-S5,2WD,Gasoline,SUV,7.0,18.0,24.0,20.0,6,yes,TOYOTA Highlander,3.5,6,SemiAuto-8,4WD,Gasoline,standard SUV,5.0,20.0,26.0,22.0,4,No
1301,TOYOTA Highlander,3.5,6,Auto-S5,4WD,Gasoline,SUV,7.0,17.0,23.0,19.0,5,no,TOYOTA Highlander,2.7,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,20.0,24.0,22.0,4,No
1302,TOYOTA Highlander,3.5,6,Auto-S5,4WD,Gasoline,SUV,7.0,17.0,23.0,19.0,5,no,TOYOTA Highlander,3.5,6,SemiAuto-8,2WD,Gasoline,small SUV,5.0,20.0,27.0,23.0,5,No
1303,TOYOTA Highlander,3.5,6,Auto-S5,4WD,Gasoline,SUV,7.0,17.0,23.0,19.0,5,no,TOYOTA Highlander,3.5,6,SemiAuto-8,4WD,Gasoline,standard SUV,5.0,19.0,26.0,22.0,4,No
1304,TOYOTA Highlander,3.5,6,Auto-S5,4WD,Gasoline,SUV,7.0,17.0,23.0,19.0,5,no,TOYOTA Highlander,3.5,6,SemiAuto-8,4WD,Gasoline,standard SUV,5.0,20.0,26.0,22.0,4,No
1305,TOYOTA Highlander Hybrid,3.3,6,Auto-AV,4WD,Gasoline,SUV,9.0,27.0,25.0,26.0,8,yes,TOYOTA Highlander Hybrid,3.5,6,SCV-6,4WD,Gasoline,standard SUV,7.0,29.0,27.0,28.0,6,No
1306,TOYOTA Land Cruiser,5.7,8,Auto-S6,4WD,Gasoline,SUV,7.0,13.0,18.0,15.0,3,no,TOYOTA Land Cruiser,5.7,8,SemiAuto-8,4WD,Gasoline,standard SUV,3.0,13.0,18.0,15.0,2,No
1307,TOYOTA Prius,1.5,4,Auto-AV,2WD,Gasoline,midsize car,9.5,48.0,45.0,46.0,10,yes,TOYOTA Prius,1.8,4,CVT,2WD,Gasoline,midsize car,7.0,54.0,50.0,52.0,10,Elite
1308,TOYOTA RAV4,2.4,4,Auto-L4,2WD,Gasoline,SUV,7.0,21.0,27.0,24.0,7,yes,TOYOTA RAV4,2.5,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,23.0,29.0,25.0,5,No
1309,TOYOTA RAV4,2.4,4,Auto-L4,2WD,Gasoline,SUV,7.0,21.0,27.0,24.0,7,yes,TOYOTA RAV4,2.5,4,SemiAuto-6,4WD,Gasoline,small SUV,3.0,22.0,28.0,25.0,5,No
1310,TOYOTA RAV4,2.4,4,Auto-L4,4WD,Gasoline,SUV,7.0,20.0,25.0,22.0,6,yes,TOYOTA RAV4,2.5,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,23.0,29.0,25.0,5,No
1311,TOYOTA RAV4,2.4,4,Auto-L4,4WD,Gasoline,SUV,7.0,20.0,25.0,22.0,6,yes,TOYOTA RAV4,2.5,4,SemiAuto-6,4WD,Gasoline,small SUV,3.0,22.0,28.0,25.0,5,No
1312,TOYOTA RAV4,3.5,6,Auto-L5,2WD,Gasoline,SUV,7.0,19.0,27.0,22.0,6,yes,TOYOTA RAV4,2.5,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,23.0,29.0,25.0,5,No
1313,TOYOTA RAV4,3.5,6,Auto-L5,2WD,Gasoline,SUV,7.0,19.0,27.0,22.0,6,yes,TOYOTA RAV4,2.5,4,SemiAuto-6,4WD,Gasoline,small SUV,3.0,22.0,28.0,25.0,5,No
1314,TOYOTA RAV4,3.5,6,Auto-L5,4WD,Gasoline,SUV,7.0,19.0,26.0,21.0,6,yes,TOYOTA RAV4,2.5,4,SemiAuto-6,2WD,Gasoline,small SUV,3.0,23.0,29.0,25.0,5,No
1315,TOYOTA RAV4,3.5,6,Auto-L5,4WD,Gasoline,SUV,7.0,19.0,26.0,21.0,6,yes,TOYOTA RAV4,2.5,4,SemiAuto-6,4WD,Gasoline,small SUV,3.0,22.0,28.0,25.0,5,No
1316,TOYOTA Sequoia,4.7,8,Auto-S5,2WD,Gasoline,SUV,7.0,14.0,17.0,15.0,3,no,TOYOTA Sequoia,5.7,8,SemiAuto-6,2WD,Gasoline,standard SUV,5.0,13.0,17.0,15.0,2,No
1317,TOYOTA Sequoia,4.7,8,Auto-S5,2WD,Gasoline,SUV,7.0,14.0,17.0,15.0,3,no,TOYOTA Sequoia,5.7,8,SemiAuto-6,4WD,Gasoline,standard SUV,5.0,13.0,17.0,14.0,1,No
1318,TOYOTA Sequoia,4.7,8,Auto-S5,4WD,Gasoline,SUV,7.0,13.0,16.0,14.0,2,no,TOYOTA Sequoia,5.7,8,SemiAuto-6,2WD,Gasoline,standard SUV,5.0,13.0,17.0,15.0,2,No
1319,TOYOTA Sequoia,4.7,8,Auto-S5,4WD,Gasoline,SUV,7.0,13.0,16.0,14.0,2,no,TOYOTA Sequoia,5.7,8,SemiAuto-6,4WD,Gasoline,standard SUV,5.0,13.0,17.0,14.0,1,No
1320,TOYOTA Sequoia,5.7,8,Auto-S6,2WD,Gasoline,SUV,7.0,14.0,19.0,15.0,3,no,TOYOTA Sequoia,5.7,8,SemiAuto-6,2WD,Gasoline,standard SUV,5.0,13.0,17.0,15.0,2,No
1321,TOYOTA Sequoia,5.7,8,Auto-S6,2WD,Gasoline,SUV,7.0,14.0,19.0,15.0,3,no,TOYOTA Sequoia,5.7,8,SemiAuto-6,4WD,Gasoline,standard SUV,5.0,13.0,17.0,14.0,1,No
1322,TOYOTA Sequoia,5.7,8,Auto-S6,4WD,Gasoline,SUV,7.0,13.0,18.0,15.0,3,no,TOYOTA Sequoia,5.7,8,SemiAuto-6,2WD,Gasoline,standard SUV,5.0,13.0,17.0,15.0,2,No
1323,TOYOTA Sequoia,5.7,8,Auto-S6,4WD,Gasoline,SUV,7.0,13.0,18.0,15.0,3,no,TOYOTA Sequoia,5.7,8,SemiAuto-6,4WD,Gasoline,standard SUV,5.0,13.0,17.0,14.0,1,No
1324,TOYOTA Sienna,3.5,6,Auto-L5,2WD,Gasoline,minivan,7.0,17.0,23.0,19.0,5,no,TOYOTA Sienna,3.5,6,SemiAuto-8,2WD,Gasoline,minivan,5.0,19.0,27.0,22.0,4,No
1325,TOYOTA Sienna,3.5,6,Auto-L5,2WD,Gasoline,minivan,7.0,17.0,23.0,19.0,5,no,TOYOTA Sienna,3.5,6,SemiAuto-8,4WD,Gasoline,minivan,5.0,18.0,24.0,20.0,4,No
1326,TOYOTA Sienna,3.5,6,Auto-L5,4WD,Gasoline,minivan,7.0,16.0,21.0,18.0,5,no,TOYOTA Sienna,3.5,6,SemiAuto-8,2WD,Gasoline,minivan,5.0,19.0,27.0,22.0,4,No
1327,TOYOTA Sienna,3.5,6,Auto-L5,4WD,Gasoline,minivan,7.0,16.0,21.0,18.0,5,no,TOYOTA Sienna,3.5,6,SemiAuto-8,4WD,Gasoline,minivan,5.0,18.0,24.0,20.0,4,No
1328,TOYOTA Tacoma,2.7,4,Auto-L4,2WD,Gasoline,pickup,6.0,19.0,25.0,21.0,6,no,TOYOTA Tacoma,2.7,4,SemiAuto-6,2WD,Gasoline,pickup,5.0,20.0,23.0,21.0,4,No
1329,TOYOTA Tacoma,2.7,4,Auto-L4,2WD,Gasoline,pickup,6.0,19.0,25.0,21.0,6,no,TOYOTA Tacoma,2.7,4,SemiAuto-6,4WD,Gasoline,pickup,5.0,19.0,22.0,20.0,4,No
1330,TOYOTA Tacoma,2.7,4,Auto-L4,2WD,Gasoline,pickup,6.0,19.0,25.0,21.0,6,no,TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,pickup,5.0,17.0,20.0,18.0,3,No
1331,TOYOTA Tacoma,2.7,4,Auto-L4,2WD,Gasoline,pickup,6.0,19.0,25.0,21.0,6,no,TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,pickup,5.0,17.0,21.0,18.0,3,No
1332,TOYOTA Tacoma,2.7,4,Auto-L4,2WD,Gasoline,pickup,6.0,19.0,25.0,21.0,6,no,TOYOTA Tacoma,3.5,6,SemiAuto-6,2WD,Gasoline,pickup,5.0,19.0,24.0,21.0,4,No
1333,TOYOTA Tacoma,2.7,4,Auto-L4,2WD,Gasoline,pickup,6.0,19.0,25.0,21.0,6,no,TOYOTA Tacoma,3.5,6,SemiAuto-6,4WD,Gasoline,pickup,5.0,18.0,22.0,20.0,4,No
1334,TOYOTA Tacoma,2.7,4,Man-5,2WD,Gasoline,pickup,6.0,20.0,25.0,22.0,6,no,TOYOTA Tacoma,2.7,4,SemiAuto-6,2WD,Gasoline,pickup,5.0,20.0,23.0,21.0,4,No
1335,TOYOTA Tacoma,2.7,4,Man-5,2WD,Gasoline,pickup,6.0,20.0,25.0,22.0,6,no,TOYOTA Tacoma,2.7,4,SemiAuto-6,4WD,Gasoline,pickup,5.0,19.0,22.0,20.0,4,No
1336,TOYOTA Tacoma,2.7,4,Man-5,2WD,Gasoline,pickup,6.0,20.0,25.0,22.0,6,no,TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,pickup,5.0,17.0,20.0,18.0,3,No
1337,TOYOTA Tacoma,2.7,4,Man-5,2WD,Gasoline,pickup,6.0,20.0,25.0,22.0,6,no,TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,pickup,5.0,17.0,21.0,18.0,3,No
1338,TOYOTA Tacoma,2.7,4,Man-5,2WD,Gasoline,pickup,6.0,20.0,25.0,22.0,6,no,TOYOTA Tacoma,3.5,6,SemiAuto-6,2WD,Gasoline,pickup,5.0,19.0,24.0,21.0,4,No
1339,TOYOTA Tacoma,2.7,4,Man-5,2WD,Gasoline,pickup,6.0,20.0,25.0,22.0,6,no,TOYOTA Tacoma,3.5,6,SemiAuto-6,4WD,Gasoline,pickup,5.0,18.0,22.0,20.0,4,No
1340,TOYOTA Tacoma,2.7,4,Man-5,4WD,Gasoline,pickup,6.0,17.0,22.0,19.0,5,no,TOYOTA Tacoma,2.7,4,SemiAuto-6,2WD,Gasoline,pickup,5.0,20.0,23.0,21.0,4,No
1341,TOYOTA Tacoma,2.7,4,Man-5,4WD,Gasoline,pickup,6.0,17.0,22.0,19.0,5,no,TOYOTA Tacoma,2.7,4,SemiAuto-6,4WD,Gasoline,pickup,5.0,19.0,22.0,20.0,4,No
1342,TOYOTA Tacoma,2.7,4,Man-5,4WD,Gasoline,pickup,6.0,17.0,22.0,19.0,5,no,TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,pickup,5.0,17.0,20.0,18.0,3,No
1343,TOYOTA Tacoma,2.7,4,Man-5,4WD,Gasoline,pickup,6.0,17.0,22.0,19.0,5,no,TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,pickup,5.0,17.0,21.0,18.0,3,No
1344,TOYOTA Tacoma,2.7,4,Man-5,4WD,Gasoline,pickup,6.0,17.0,22.0,19.0,5,no,TOYOTA Tacoma,3.5,6,SemiAuto-6,2WD,Gasoline,pickup,5.0,19.0,24.0,21.0,4,No
1345,TOYOTA Tacoma,2.7,4,Man-5,4WD,Gasoline,pickup,6.0,17.0,22.0,19.0,5,no,TOYOTA Tacoma,3.5,6,SemiAuto-6,4WD,Gasoline,pickup,5.0,18.0,22.0,20.0,4,No
1346,TOYOTA Tacoma,4.0,6,Man-6,2WD,Gasoline,pickup,6.0,15.0,19.0,17.0,4,no,TOYOTA Tacoma,2.7,4,SemiAuto-6,2WD,Gasoline,pickup,5.0,20.0,23.0,21.0,4,No
1347,TOYOTA Tacoma,4.0,6,Man-6,2WD,Gasoline,pickup,6.0,15.0,19.0,17.0,4,no,TOYOTA Tacoma,2.7,4,SemiAuto-6,4WD,Gasoline,pickup,5.0,19.0,22.0,20.0,4,No
1348,TOYOTA Tacoma,4.0,6,Man-6,2WD,Gasoline,pickup,6.0,15.0,19.0,17.0,4,no,TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,pickup,5.0,17.0,20.0,18.0,3,No
1349,TOYOTA Tacoma,4.0,6,Man-6,2WD,Gasoline,pickup,6.0,15.0,19.0,17.0,4,no,TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,pickup,5.0,17.0,21.0,18.0,3,No
1350,TOYOTA Tacoma,4.0,6,Man-6,2WD,Gasoline,pickup,6.0,15.0,19.0,17.0,4,no,TOYOTA Tacoma,3.5,6,SemiAuto-6,2WD,Gasoline,pickup,5.0,19.0,24.0,21.0,4,No
1351,TOYOTA Tacoma,4.0,6,Man-6,2WD,Gasoline,pickup,6.0,15.0,19.0,17.0,4,no,TOYOTA Tacoma,3.5,6,SemiAuto-6,4WD,Gasoline,pickup,5.0,18.0,22.0,20.0,4,No
1352,TOYOTA Tacoma,4.0,6,Auto-L5,2WD,Gasoline,pickup,6.0,16.0,20.0,18.0,5,no,TOYOTA Tacoma,2.7,4,SemiAuto-6,2WD,Gasoline,pickup,5.0,20.0,23.0,21.0,4,No
1353,TOYOTA Tacoma,4.0,6,Auto-L5,2WD,Gasoline,pickup,6.0,16.0,20.0,18.0,5,no,TOYOTA Tacoma,2.7,4,SemiAuto-6,4WD,Gasoline,pickup,5.0,19.0,22.0,20.0,4,No
1354,TOYOTA Tacoma,4.0,6,Auto-L5,2WD,Gasoline,pickup,6.0,16.0,20.0,18.0,5,no,TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,pickup,5.0,17.0,20.0,18.0,3,No
1355,TOYOTA Tacoma,4.0,6,Auto-L5,2WD,Gasoline,pickup,6.0,16.0,20.0,18.0,5,no,TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,pickup,5.0,17.0,21.0,18.0,3,No
1356,TOYOTA Tacoma,4.0,6,Auto-L5,2WD,Gasoline,pickup,6.0,16.0,20.0,18.0,5,no,TOYOTA Tacoma,3.5,6,SemiAuto-6,2WD,Gasoline,pickup,5.0,19.0,24.0,21.0,4,No
1357,TOYOTA Tacoma,4.0,6,Auto-L5,2WD,Gasoline,pickup,6.0,16.0,20.0,18.0,5,no,TOYOTA Tacoma,3.5,6,SemiAuto-6,4WD,Gasoline,pickup,5.0,18.0,22.0,20.0,4,No
1358,TOYOTA Tacoma,4.0,6,Man-6,4WD,Gasoline,pickup,6.0,15.0,18.0,16.0,4,no,TOYOTA Tacoma,2.7,4,SemiAuto-6,2WD,Gasoline,pickup,5.0,20.0,23.0,21.0,4,No
1359,TOYOTA Tacoma,4.0,6,Man-6,4WD,Gasoline,pickup,6.0,15.0,18.0,16.0,4,no,TOYOTA Tacoma,2.7,4,SemiAuto-6,4WD,Gasoline,pickup,5.0,19.0,22.0,20.0,4,No
1360,TOYOTA Tacoma,4.0,6,Man-6,4WD,Gasoline,pickup,6.0,15.0,18.0,16.0,4,no,TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,pickup,5.0,17.0,20.0,18.0,3,No
1361,TOYOTA Tacoma,4.0,6,Man-6,4WD,Gasoline,pickup,6.0,15.0,18.0,16.0,4,no,TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,pickup,5.0,17.0,21.0,18.0,3,No
1362,TOYOTA Tacoma,4.0,6,Man-6,4WD,Gasoline,pickup,6.0,15.0,18.0,16.0,4,no,TOYOTA Tacoma,3.5,6,SemiAuto-6,2WD,Gasoline,pickup,5.0,19.0,24.0,21.0,4,No
1363,TOYOTA Tacoma,4.0,6,Man-6,4WD,Gasoline,pickup,6.0,15.0,18.0,16.0,4,no,TOYOTA Tacoma,3.5,6,SemiAuto-6,4WD,Gasoline,pickup,5.0,18.0,22.0,20.0,4,No
1364,TOYOTA Tacoma,4.0,6,Auto-L5,4WD,Gasoline,pickup,6.0,16.0,20.0,18.0,5,no,TOYOTA Tacoma,2.7,4,SemiAuto-6,2WD,Gasoline,pickup,5.0,20.0,23.0,21.0,4,No
1365,TOYOTA Tacoma,4.0,6,Auto-L5,4WD,Gasoline,pickup,6.0,16.0,20.0,18.0,5,no,TOYOTA Tacoma,2.7,4,SemiAuto-6,4WD,Gasoline,pickup,5.0,19.0,22.0,20.0,4,No
1366,TOYOTA Tacoma,4.0,6,Auto-L5,4WD,Gasoline,pickup,6.0,16.0,20.0,18.0,5,no,TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,pickup,5.0,17.0,20.0,18.0,3,No
1367,TOYOTA Tacoma,4.0,6,Auto-L5,4WD,Gasoline,pickup,6.0,16.0,20.0,18.0,5,no,TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,pickup,5.0,17.0,21.0,18.0,3,No
1368,TOYOTA Tacoma,4.0,6,Auto-L5,4WD,Gasoline,pickup,6.0,16.0,20.0,18.0,5,no,TOYOTA Tacoma,3.5,6,SemiAuto-6,2WD,Gasoline,pickup,5.0,19.0,24.0,21.0,4,No
1369,TOYOTA Tacoma,4.0,6,Auto-L5,4WD,Gasoline,pickup,6.0,16.0,20.0,18.0,5,no,TOYOTA Tacoma,3.5,6,SemiAuto-6,4WD,Gasoline,pickup,5.0,18.0,22.0,20.0,4,No
1370,TOYOTA Tundra,4.7,8,Auto-S5,2WD,Gasoline,pickup,7.0,14.0,17.0,15.0,3,no,TOYOTA Tundra,4.6,8,SemiAuto-6,2WD,Gasoline,pickup,3.0,15.0,19.0,16.0,2,No
1371,TOYOTA Tundra,4.7,8,Auto-S5,2WD,Gasoline,pickup,7.0,14.0,17.0,15.0,3,no,TOYOTA Tundra,4.6,8,SemiAuto-6,4WD,Gasoline,pickup,3.0,14.0,18.0,16.0,2,No
1372,TOYOTA Tundra,4.7,8,Auto-S5,2WD,Gasoline,pickup,7.0,14.0,17.0,15.0,3,no,TOYOTA Tundra,5.7,8,SemiAuto-6,2WD,Gasoline,pickup,5.0,13.0,18.0,15.0,2,No
1373,TOYOTA Tundra,4.7,8,Auto-S5,2WD,Gasoline,pickup,7.0,14.0,17.0,15.0,3,no,TOYOTA Tundra,5.7,8,SemiAuto-6,4WD,Gasoline,pickup,5.0,13.0,17.0,14.0,1,No
1374,TOYOTA Tundra,4.7,8,Auto-S5,4WD,Gasoline,pickup,7.0,13.0,16.0,15.0,3,no,TOYOTA Tundra,4.6,8,SemiAuto-6,2WD,Gasoline,pickup,3.0,15.0,19.0,16.0,2,No
1375,TOYOTA Tundra,4.7,8,Auto-S5,4WD,Gasoline,pickup,7.0,13.0,16.0,15.0,3,no,TOYOTA Tundra,4.6,8,SemiAuto-6,4WD,Gasoline,pickup,3.0,14.0,18.0,16.0,2,No
1376,TOYOTA Tundra,4.7,8,Auto-S5,4WD,Gasoline,pickup,7.0,13.0,16.0,15.0,3,no,TOYOTA Tundra,5.7,8,SemiAuto-6,2WD,Gasoline,pickup,5.0,13.0,18.0,15.0,2,No
1377,TOYOTA Tundra,4.7,8,Auto-S5,4WD,Gasoline,pickup,7.0,13.0,16.0,15.0,3,no,TOYOTA Tundra,5.7,8,SemiAuto-6,4WD,Gasoline,pickup,5.0,13.0,17.0,14.0,1,No
